0.206992	0.347992	-nan	
0.336968	0.31882	-nan	
0.173558	0.0923112	-nan	
0.304553	0.313579	-nan	
0.365365	0.164187	-nan	
0.370219	0.101106	-nan	
0.460457	0.342378	-nan	
0.326565	0.128633	-nan	
0.26622	0.0438218	-nan	
0.130248	0.438692	-nan	
0.343062	0.0468701	-nan	
0.0556378	0.1808	-nan	
0.288345	0.296606	-nan	
0.333278	0.144389	-nan	
0.387884	0.14419	-nan	
0.164821	0.0948755	-nan	
0.492182	0.00178929	-nan	
0.413696	0.16574	-nan	
0.0941005	0.218249	-nan	
0.479318	0.459465	-nan	
0.382436	0.349538	-nan	
0.0605716	0.342893	-nan	
0.191916	0.387137	-nan	
0.471526	0.458136	-nan	
0.430959	0.101774	-nan	
0.396828	0.274021	-nan	
0.148644	0.452466	-nan	
0.454821	0.436989	-nan	
0.249072	0.2881	-nan	
0.0813784	0.136956	-nan	
0.432289	0.246199	-nan	
0.231831	0.424471	-nan	
0.247989	0.145527	-nan	
0.0902106	0.342089	-nan	
0.363775	0.0695291	-nan	
0.301554	0.246211	-nan	
0.419067	0.362126	-nan	
0.0891038	0.110983	-nan	
0.249263	0.0606294	-nan	
0.0691192	0.180221	-nan	
0.162403	0.465948	-nan	
0.454242	0.311048	-nan	
0.418414	0.409064	-nan	
0.248037	0.167486	-nan	
0.197164	0.329416	-nan	
0.304441	0.129453	-nan	
0.075615	0.0362725	-nan	
0.0539241	0.323604	-nan	
0.181799	0.144135	-nan	
0.165693	0.0455743	-nan	
0.213664	0.467247	-nan	
0.291785	0.132731	-nan	
0.329373	0.380889	-nan	
0.243713	0.0786361	-nan	
0.441518	0.312833	-nan	
0.258857	0.103922	-nan	
0.27878	0.2131	-nan	
0.41497	0.197194	-nan	
0.122163	0.163007	-nan	
0.36468	0.319327	-nan	
0.492422	0.169121	-nan	
0.44878	0.0680373	-nan	
0.205394	0.00270427	-nan	
0.391641	0.387193	-nan	
0.146839	0.0573339	-nan	
0.432767	0.360503	-nan	
0.0245812	0.224553	-nan	
0.493234	0.353955	-nan	
0.105441	0.236947	-nan	
0.432591	0.0469598	-nan	
0.0497796	0.191448	-nan	
0.150882	0.32856	-nan	
0.404548	0.0658511	-nan	
0.0257541	0.0267111	-nan	
0.228858	0.390434	-nan	
0.346038	0.22128	-nan	
0.0595556	0.294818	-nan	
0.289317	0.26495	-nan	
0.297523	0.180958	-nan	
0.152143	0.444362	-nan	
0.238292	0.0849101	-nan	
0.304865	0.262874	-nan	
0.309463	0.298098	-nan	
0.116828	0.414904	-nan	
0.0350451	0.0494187	-nan	
0.461864	0.0848247	-nan	
0.240867	0.112745	-nan	
0.413385	0.145414	-nan	
0.178597	0.439139	-nan	
0.172125	0.407454	-nan	
0.329573	0.0181637	-nan	
0.128734	0.389129	-nan	
0.312982	0.418052	-nan	
0.154078	0.110505	-nan	
0.0990103	0.306221	-nan	
0.0548663	0.337303	-nan	
0.391131	0.359731	-nan	
0.100176	0.200594	-nan	
0.157829	0.217004	-nan	
0.115498	0.192874	-nan	
0.266423	0.0773619	-nan	
0.277699	0.00728967	-nan	
0.190107	0.191084	-nan	
0.152704	0.368704	-nan	
0.130222	0.324829	-nan	
0.276158	0.459795	-nan	
0.342993	0.404893	-nan	
0.348924	0.155975	-nan	
0.322945	0.00300239	-nan	
0.26648	0.421955	-nan	
0.309223	0.321346	-nan	
0.259257	0.200355	-nan	
0.181077	0.359434	-nan	
0.400948	0.338906	-nan	
0.0764379	0.0164463	-nan	
0.0317803	0.342861	-nan	
0.0938082	0.309479	-nan	
0.350151	0.283916	-nan	
0.00056274	0.00285457	-nan	
0.152619	0.130785	-nan	
0.327684	0.428778	-nan	
0.0905806	0.170677	-nan	
0.33367	0.439505	-nan	
0.326652	0.156615	-nan	
0.442507	0.0931324	-nan	
0.0785696	0.251731	-nan	
0.414479	0.337827	-nan	
0.452085	0.0955558	-nan	
0.197261	0.353033	-nan	
0.434462	0.273699	-nan	
0.36948	0.466242	-nan	
0.116559	0.463288	-nan	
0.275721	0.46671	-nan	
0.247203	0.276284	-nan	
0.469565	0.399823	-nan	
0.407069	0.297249	-nan	
0.3286	0.49765	-nan	
0.467926	0.162271	-nan	
0.437155	0.294578	-nan	
0.318885	0.379662	-nan	
0.387711	0.397455	-nan	
0.131392	0.302189	-nan	
0.235282	0.0834773	-nan	
0.397745	0.432543	-nan	
0.436511	0.332207	-nan	
0.206241	0.30599	-nan	
0.29845	0.322801	-nan	
0.269278	0.074171	-nan	
0.289511	0.0164817	-nan	
0.350455	0.259075	-nan	
0.416305	0.257525	-nan	
0.056324	0.244905	-nan	
0.255175	0.0242498	-nan	
0.407176	0.192329	-nan	
0.318828	0.226061	-nan	
0.071991	0.206539	-nan	
0.123516	0.203383	-nan	
0.0087283	0.358798	-nan	
0.286861	0.406474	-nan	
0.291341	0.223371	-nan	
0.238681	0.497582	-nan	
0.0293616	0.0371302	-nan	
0.320383	0.29864	-nan	
0.111301	0.109894	-nan	
0.315122	0.461756	-nan	
0.368969	0.231426	-nan	
0.219281	0.425293	-nan	
0.476331	0.474455	-nan	
0.449543	0.383507	-nan	
0.166785	0.268371	-nan	
0.109568	0.238776	-nan	
0.47491	0.233084	-nan	
0.442159	0.483638	-nan	
0.0918827	0.229019	-nan	
0.390112	0.383224	-nan	
0.452391	0.128793	-nan	
0.380806	0.481752	-nan	
0.165923	0.201189	-nan	
0.280392	0.277224	-nan	
0.311083	0.0955138	-nan	
0.23898	0.180053	-nan	
0.32694	0.458261	-nan	
0.105346	0.303271	-nan	
0.432717	0.0548888	-nan	
0.186778	0.0995014	-nan	
0.32326	0.296346	-nan	
0.338277	0.29817	-nan	
0.0294302	0.280436	-nan	
0.281809	0.121313	-nan	
0.00945538	0.171921	-nan	
0.00453672	0.461846	-nan	
0.300713	0.385343	-nan	
0.443599	0.466636	-nan	
0.0865323	0.223991	-nan	
0.24386	0.397616	-nan	
0.319505	0.482841	-nan	
0.0776682	0.146445	-nan	
0.441102	0.183014	-nan	
0.449716	0.373819	-nan	
0.237903	0.136494	-nan	
0.47332	0.0611629	-nan	
0.43284	0.311597	-nan	
0.359333	0.46227	-nan	
0.0920331	0.141142	-nan	
0.0835827	0.101488	-nan	
0.313063	0.0881194	-nan	
0.0633346	0.113776	-nan	
0.473462	0.00693313	-nan	
0.0804122	0.0599947	-nan	
0.230924	0.324273	-nan	
0.45761	0.0504285	-nan	
0.307113	0.0352785	-nan	
0.196873	0.248215	-nan	
0.218292	0.146589	-nan	
0.122034	0.456195	-nan	
0.283082	0.0953546	-nan	
0.0173582	0.215922	-nan	
0.406952	0.376691	-nan	
0.178192	0.498985	-nan	
0.0178332	0.261774	-nan	
0.100473	0.330896	-nan	
0.349894	0.163808	-nan	
0.444672	0.323356	-nan	
0.170741	0.0250839	-nan	
0.383351	0.401665	-nan	
0.349357	0.340961	-nan	
0.452094	0.15647	-nan	
0.376239	0.148967	-nan	
0.404685	0.0945318	-nan	
0.295555	0.0267197	-nan	
0.0507271	0.0786375	-nan	
0.122074	0.0680853	-nan	
0.294559	0.0290261	-nan	
0.444777	0.472751	-nan	
0.0280111	0.46261	-nan	
0.234525	0.128485	-nan	
0.293506	0.0844186	-nan	
0.292293	0.238177	-nan	
0.407775	0.463034	-nan	
0.263261	0.291125	-nan	
0.364699	0.112618	-nan	
0.132086	0.316792	-nan	
0.269088	0.00832529	-nan	
0.465759	0.173773	-nan	
0.102857	0.261314	-nan	
0.200493	0.153584	-nan	
0.339952	0.322567	-nan	
0.221669	0.134511	-nan	
0.351593	0.166446	-nan	
0.107262	0.379604	-nan	
0.129056	0.341787	-nan	
0.00808874	0.422561	-nan	
0.426206	0.300381	-nan	
0.160739	0.33398	-nan	
0.263415	0.424	-nan	
0.125105	0.128114	-nan	
0.0366178	0.257191	-nan	
0.444906	0.305705	-nan	
0.265516	0.410665	-nan	
0.479478	0.368373	-nan	
0.17198	0.179971	-nan	
0.0219577	0.0119316	-nan	
0.0025381	0.243627	-nan	
0.146443	0.354131	-nan	
0.410073	0.253705	-nan	
0.233735	0.0391289	-nan	
0.0954918	0.241824	-nan	
0.46169	0.0216974	-nan	
0.0422055	0.122429	-nan	
0.355677	0.305621	-nan	
0.0464292	0.480783	-nan	
0.433735	0.083047	-nan	
0.237974	0.378641	-nan	
0.388752	0.00349006	-nan	
0.289306	0.368231	-nan	
0.371864	0.461286	-nan	
0.0482021	0.393821	-nan	
0.473218	0.0507402	-nan	
0.137448	0.11966	-nan	
0.404871	0.0475214	-nan	
0.373365	0.138607	-nan	
0.0866503	0.468857	-nan	
0.380431	0.0483407	-nan	
0.490554	0.422637	-nan	
0.17077	0.346232	-nan	
0.228257	0.217199	-nan	
0.327014	0.161992	-nan	
0.300246	0.064988	-nan	
0.0406325	0.188999	-nan	
0.068478	0.329939	-nan	
0.0572295	0.440342	-nan	
0.291225	0.105432	-nan	
0.334163	0.264442	-nan	
0.156172	0.471611	-nan	
0.384103	0.0610431	-nan	
0.0191324	0.257468	-nan	
0.19965	0.105783	-nan	
0.226325	0.0800809	-nan	
0.154123	0.216879	-nan	
0.00271745	0.324893	-nan	
0.0631109	0.230975	-nan	
0.0420923	0.390125	-nan	
0.392966	0.342338	-nan	
0.455113	0.433599	-nan	
0.031337	0.0235913	-nan	
0.263537	0.0885665	-nan	
0.463933	0.0547623	-nan	
0.193998	0.298096	-nan	
0.319205	0.35017	-nan	
0.269707	0.203308	-nan	
0.411213	0.288839	-nan	
0.460775	0.110863	-nan	
0.394622	0.1871	-nan	
0.190944	0.0487453	-nan	
0.40398	0.193661	-nan	
0.373639	0.467091	-nan	
0.424636	0.415731	-nan	
0.357216	0.317602	-nan	
0.258069	0.312329	-nan	
0.251201	0.289406	-nan	
0.33592	0.0147381	-nan	
0.377973	0.299853	-nan	
0.0695004	0.0719708	-nan	
0.0979489	0.388705	-nan	
0.422141	0.367656	-nan	
0.0920126	0.333354	-nan	
0.156495	0.0527881	-nan	
0.444216	0.0511166	-nan	
0.239889	0.13516	-nan	
0.0998619	0.143868	-nan	
0.328822	0.4735	-nan	
0.110959	0.253457	-nan	
0.389231	0.468175	-nan	
0.0710593	0.147301	-nan	
0.280504	0.32226	-nan	
0.436707	0.116424	-nan	
0.336998	0.31468	-nan	
0.416277	0.406498	-nan	
0.38665	0.0142263	-nan	
0.295204	0.308791	-nan	
0.381882	0.387216	-nan	
0.142145	0.0383767	-nan	
0.440004	0.0863611	-nan	
0.0894933	0.179893	-nan	
0.221521	0.189355	-nan	
0.323761	0.0503428	-nan	
0.162856	0.43472	-nan	
0.3038	0.0520871	-nan	
0.402894	0.374859	-nan	
0.199388	0.183398	-nan	
0.197119	0.136095	-nan	
0.299822	0.0341174	-nan	
0.450774	0.2161	-nan	
0.440616	0.337425	-nan	
0.230326	0.235819	-nan	
0.146216	0.112208	-nan	
0.123036	0.288361	-nan	
0.150584	0.06304	-nan	
0.374722	0.240078	-nan	
0.242933	0.0962429	-nan	
0.429433	0.066694	-nan	
0.146586	0.0922887	-nan	
0.0014139	0.450386	-nan	
0.144376	0.404308	-nan	
0.325245	0.343764	-nan	
0.0877066	0.0223647	-nan	
0.479858	0.387529	-nan	
0.0564821	0.430633	-nan	
0.103628	0.497098	-nan	
0.268057	0.333954	-nan	
0.232917	0.414273	-nan	
0.446162	0.355953	-nan	
0.202634	0.0967463	-nan	
0.418993	0.0773553	-nan	
0.336824	0.161926	-nan	
0.173598	0.266257	-nan	
0.22862	0.320184	-nan	
0.358546	0.230034	-nan	
0.27057	0.0029216	-nan	
0.134342	0.0958152	-nan	
0.346685	0.222049	-nan	
0.11818	0.326543	-nan	
0.109577	0.174662	-nan	
0.257176	0.213206	-nan	
0.17176	0.0252331	-nan	
0.0471599	0.404677	-nan	
0.439506	0.493322	-nan	
0.26063	0.14214	-nan	
0.0900682	0.179623	-nan	
0.219495	0.426892	-nan	
0.341549	0.393093	-nan	
0.193149	0.070169	-nan	
0.213277	0.0516951	-nan	
0.300203	0.483847	-nan	
0.0546167	0.434545	-nan	
0.0796622	0.401302	-nan	
0.156594	0.197842	-nan	
0.227845	0.266171	-nan	
0.372504	0.485021	-nan	
0.479377	0.0442642	-nan	
0.0102542	0.0265367	-nan	
0.448942	0.44976	-nan	
0.0198585	0.209572	-nan	
0.0919004	0.109927	-nan	
0.389195	0.311396	-nan	
0.0368189	0.230744	-nan	
0.204489	0.229968	-nan	
0.300913	0.417766	-nan	
0.281663	0.101116	-nan	
0.401613	0.33628	-nan	
0.035661	0.481276	-nan	
0.237582	0.192254	-nan	
0.179118	0.465427	-nan	
0.458425	0.0516218	-nan	
0.450448	0.437802	-nan	
0.0958859	0.460702	-nan	
0.464339	0.0448275	-nan	
0.410463	0.484197	-nan	
0.254399	0.00236326	-nan	
0.094124	0.143595	-nan	
0.313759	0.130943	-nan	
0.374339	0.0182479	-nan	
0.360911	0.175253	-nan	
0.436014	0.142575	-inf	
0.276369	0.337628	-nan	
0.478855	0.31203	-nan	
0.318903	0.216437	-nan	
0.00428431	0.498021	0	
0.181864	0.46271	-nan	
0.0496426	0.132312	-nan	
0.400512	0.145528	-inf	
0.0930143	0.364851	-nan	
0.190356	0.00347709	-nan	
0.349048	0.444755	-nan	
0.00584035	0.443172	0	
0.0883502	0.319599	-nan	
0.0741151	0.462689	0	
0.337847	0.435026	-nan	
0.137942	0.273861	-nan	
0.0776009	0.414311	0	
0.111489	0.0564556	-nan	
0.226341	0.430392	-nan	
0.272892	0.230625	-nan	
0.428413	0.454756	-nan	
0.193335	0.478055	0	
0.0870679	0.0938466	-nan	
0.123584	0.180082	-nan	
0.458697	0.31394	-nan	
0.183559	0.307746	-nan	
0.258695	0.1894	-nan	
0.250918	0.347046	-nan	
0.00899884	0.325033	0	
0.309735	0.346846	-nan	
0.260059	0.447677	0	
0.120707	0.33766	0	
0.361988	0.232196	-inf	
0.394116	0.0883282	-inf	
0.162589	0.167008	-nan	
0.318953	0.0910014	-inf	
0.121764	0.0122877	0	
0.0690569	0.208832	0	
0.106134	0.192641	0	
0.388914	0.0648317	-inf	
0.00658073	0.0724731	0	
0.372577	0.265276	-inf	
0.261873	0.123495	-inf	
0.112322	0.270872	0	
0.448528	0.422056	-nan	
0.117718	0.208587	0	
0.369733	0.238425	-inf	
0.0462469	0.231721	0	
0.470621	0.440363	-nan	
0.320049	0.13321	-inf	
0.10737	0.139002	0	
0.224211	0.229134	-1	
0.15129	0.293268	-1	
0.437966	0.257424	-inf	
0.485909	0.32688	-inf	
0.322256	0.49249	0	
0.399353	0.194833	-inf	
0.257766	0.161226	-1	
0.318328	0.370088	-1	
0.432097	0.266856	-inf	
0.292144	0.0498147	-1	
0.475443	0.161877	-inf	
0.28824	0.0216895	-1	
0.393598	0.258861	-inf	
0.462052	0.213648	-inf	
0.392071	0.0694225	-1	
0.35265	0.116283	-1	
0.298557	0.00394004	-1	
0.409551	0.236523	-inf	
0.261364	0.39546	-1	
0.0634026	0.0836205	0	
0.38795	0.462756	0	
0.278454	0.145716	-1	
0.123981	0.096782	0	
0.0158032	0.0560783	-1	
0.363638	0.307947	-1	
0.105893	0.33908	-1	
0.469825	0.394133	-1	
0.36077	0.363423	-1	
0.152994	0.322822	-1	
